data,talhao_id,ndvi
2021-12-10,1,0.318
2021-12-11,1,0.321
2021-12-12,1,0.295
2021-12-13,1,0.296
2021-12-14,1,0.298
2021-12-15,1,0.308
2021-12-16,1,0.287
2021-12-17,1,0.299
2021-12-18,1,0.304
2021-12-19,1,0.31
2021-12-20,1,0.258
2021-12-21,1,0.306
2021-12-22,1,0.305
2021-12-23,1,0.315
2021-12-24,1,0.292
2021-12-25,1,0.292
2021-12-26,1,0.318
2021-12-27,1,0.277
2021-12-28,1,0.324
2021-12-29,1,0.338
2021-12-30,1,0.307
2021-12-31,1,0.312
2022-01-01,1,0.27
2022-01-02,1,0.281
2022-01-03,1,0.316
2022-01-04,1,0.291
2022-01-05,1,0.297
2022-01-06,1,0.301
2022-01-07,1,0.308
2022-01-08,1,0.295
2022-01-09,1,0.299
2022-01-10,1,0.298
2022-01-11,1,0.283
2022-01-12,1,0.305
2022-01-13,1,0.327
2022-01-14,1,0.326
2022-01-15,1,0.278
2022-01-16,1,0.266
2022-01-17,1,0.267
2022-01-18,1,0.253
2022-01-19,1,0.246
2022-01-20,1,0.241
2022-01-21,1,0.253
2022-01-22,1,0.263
2022-01-23,1,0.257
2022-01-24,1,0.251
2022-01-25,1,0.243
2022-01-26,1,0.263
2022-01-27,1,0.273
2022-01-28,1,0.245
2022-01-29,1,0.263
2022-01-30,1,0.239
2022-01-31,1,0.257
2022-02-01,1,0.281
2022-02-02,1,0.238
2022-02-03,1,0.244
2022-02-04,1,0.25
2022-02-05,1,0.225
2022-02-06,1,0.219
2022-02-07,1,0.235
2022-02-08,1,0.251
2022-02-09,1,0.226
2022-02-10,1,0.238
2022-02-11,1,0.241
2022-02-12,1,0.232
2022-02-13,1,0.225
2022-02-14,1,0.218
2022-02-15,1,0.212
2022-02-16,1,0.241
2022-02-17,1,0.231
2022-02-18,1,0.244
2022-02-19,1,0.241
2022-02-20,1,0.223
2022-02-21,1,0.216
2022-02-22,1,0.235
2022-02-23,1,0.223
2022-02-24,1,0.235
2022-02-25,1,0.223
2022-02-26,1,0.222
2022-02-27,1,0.237
2022-02-28,1,0.25
2022-03-01,1,0.236
2022-03-02,1,0.25
2022-03-03,1,0.217
2022-03-04,1,0.25
2022-03-05,1,0.263
2022-03-06,1,0.294
2022-03-07,1,0.275
2022-03-08,1,0.253
2022-03-09,1,0.267
2022-03-10,1,0.272
2022-03-11,1,0.262
2022-03-12,1,0.279
2022-03-13,1,0.272
2022-03-14,1,0.268
2022-03-15,1,0.291
2022-03-16,1,0.251
2022-03-17,1,0.266
2022-03-18,1,0.269
2022-03-19,1,0.27
2022-03-20,1,0.273
2022-03-21,1,0.292
2022-03-22,1,0.328
2022-03-23,1,0.327
2022-03-24,1,0.305
2022-03-25,1,0.322
2022-03-26,1,0.333
2022-03-27,1,0.332
2022-03-28,1,0.352
2022-03-29,1,0.314
2022-03-30,1,0.33
2022-03-31,1,0.333
2022-04-01,1,0.342
2022-04-02,1,0.322
2022-04-03,1,0.291
2022-04-04,1,0.297
2022-04-05,1,0.302
2022-04-06,1,0.337
2022-04-07,1,0.334
2022-04-08,1,0.315
2022-04-09,1,0.324
2022-04-10,1,0.299
2022-04-11,1,0.325
2022-04-12,1,0.331
2022-04-13,1,0.35
2022-04-14,1,0.34
2022-04-15,1,0.346
2022-04-16,1,0.342
2022-04-17,1,0.346
2022-04-18,1,0.321
2022-04-19,1,0.341
2022-04-20,1,0.378
2022-04-21,1,0.339
2022-04-22,1,0.338
2022-04-23,1,0.325
2022-04-24,1,0.338
2022-04-25,1,0.321
2022-04-26,1,0.314
2022-04-27,1,0.339
2022-04-28,1,0.359
2022-04-29,1,0.371
2022-04-30,1,0.378
2022-05-01,1,0.37
2022-05-02,1,0.369
2022-05-03,1,0.398
2022-05-04,1,0.4
2022-05-05,1,0.381
2022-05-06,1,0.367
2022-05-07,1,0.375
2022-05-08,1,0.395
2022-05-09,1,0.396
2022-05-10,1,0.442
2022-05-11,1,0.379
2022-05-12,1,0.417
2022-05-13,1,0.401
2022-05-14,1,0.432
2022-05-15,1,0.443
2022-05-16,1,0.431
2022-05-17,1,0.461
2022-05-18,1,0.45
2022-05-19,1,0.456
2022-05-20,1,0.465
2022-05-21,1,0.496
2022-05-22,1,0.489
2022-05-23,1,0.53
2022-05-24,1,0.528
2022-05-25,1,0.508
2022-05-26,1,0.446
2022-05-27,1,0.467
2022-05-28,1,0.535
2022-05-29,1,0.482
2022-05-30,1,0.504
2022-05-31,1,0.487
2022-06-01,1,0.521
2022-06-02,1,0.537
2022-06-03,1,0.485
2022-06-04,1,0.499
2022-06-05,1,0.481
2022-06-06,1,0.554
2022-06-07,1,0.505
2022-06-08,1,0.545
2022-06-09,1,0.574
2022-06-10,1,0.621
2022-06-11,1,0.609
2022-06-12,1,0.639
2022-06-13,1,0.613
2022-06-14,1,0.658
2022-06-15,1,0.644
2022-06-16,1,0.636
2022-06-17,1,0.689
2022-06-18,1,0.666
2022-06-19,1,0.654
2022-06-20,1,0.626
2022-06-21,1,0.636
2022-06-22,1,0.716
2022-06-23,1,0.649
2022-06-24,1,0.695
2022-06-25,1,0.636
2022-06-26,1,0.68
2022-06-27,1,0.664
2022-06-28,1,0.641
2022-06-29,1,0.676
2022-06-30,1,0.604
2022-07-01,1,0.673
2022-07-02,1,0.68
2022-07-03,1,0.662
2022-07-04,1,0.695
2022-07-05,1,0.649
2022-07-06,1,0.625
2022-07-07,1,0.639
2022-07-08,1,0.653
2022-07-09,1,0.647
2022-07-10,1,0.62
2022-07-11,1,0.562
2022-07-12,1,0.608
2022-07-13,1,0.563
2022-07-14,1,0.522
2022-07-15,1,0.523
2022-07-16,1,0.54
2022-07-17,1,0.514
2022-07-18,1,0.564
2022-07-19,1,0.574
2022-07-20,1,0.585
2022-07-21,1,0.599
2022-07-22,1,0.583
2022-07-23,1,0.546
2022-07-24,1,0.579
2022-07-25,1,0.577
2022-07-26,1,0.55
2022-07-27,1,0.536
2022-07-28,1,0.535
2022-07-29,1,0.538
2022-07-30,1,0.608
2022-07-31,1,0.518
2022-08-01,1,0.543
2022-08-02,1,0.512
2022-08-03,1,0.517
2022-08-04,1,0.507
2022-08-05,1,0.54
2022-08-06,1,0.524
2022-08-07,1,0.505
2022-08-08,1,0.511
2022-08-09,1,0.511
2022-08-10,1,0.466
2022-08-11,1,0.494
2022-08-12,1,0.458
2022-08-13,1,0.489
2022-08-14,1,0.481
2022-08-15,1,0.467
2022-08-16,1,0.448
2022-08-17,1,0.387
2022-08-18,1,0.388
2022-08-19,1,0.403
2022-08-20,1,0.37
2022-08-21,1,0.445
2022-08-22,1,0.4
2022-08-23,1,0.439
2022-08-24,1,0.405
2022-08-25,1,0.394
2022-08-26,1,0.428
2022-08-27,1,0.413
2022-08-28,1,0.394
2022-08-29,1,0.392
2022-08-30,1,0.438
2022-08-31,1,0.385
2022-09-01,1,0.38
2022-09-02,1,0.387
2022-09-03,1,0.372
2022-09-04,1,0.384
2022-09-05,1,0.367
2022-09-06,1,0.371
2022-09-07,1,0.361
2022-09-08,1,0.36
2022-09-09,1,0.344
2022-09-10,1,0.348
2022-09-11,1,0.336
2022-09-12,1,0.347
2022-09-13,1,0.311
2022-09-14,1,0.342
2022-09-15,1,0.343
2022-09-16,1,0.335
2022-09-17,1,0.318
2022-09-18,1,0.325
2022-09-19,1,0.302
2022-09-20,1,0.275
2022-09-21,1,0.247
2022-09-22,1,0.267
2022-09-23,1,0.264
2022-09-24,1,0.26
2022-09-25,1,0.248
2022-09-26,1,0.261
2022-09-27,1,0.226
2022-09-28,1,0.265
2022-09-29,1,0.255
2022-09-30,1,0.264
2022-10-01,1,0.252
2022-10-02,1,0.271
2022-10-03,1,0.235
2022-10-04,1,0.26
2022-10-05,1,0.239
2022-10-06,1,0.248
2022-10-07,1,0.257
2022-10-08,1,0.254
2022-10-09,1,0.271
2022-10-10,1,0.238
2022-10-11,1,0.256
2022-10-12,1,0.237
2022-10-13,1,0.23
2022-10-14,1,0.219
2022-10-15,1,0.249
2022-10-16,1,0.24
2022-10-17,1,0.256
2022-10-18,1,0.239
2022-10-19,1,0.239
2022-10-20,1,0.248
2022-10-21,1,0.269
2022-10-22,1,0.233
2022-10-23,1,0.259
2022-10-24,1,0.259
2022-10-25,1,0.245
2022-10-26,1,0.258
2022-10-27,1,0.245
2022-10-28,1,0.27
2022-10-29,1,0.24
2022-10-30,1,0.242
2022-10-31,1,0.237
2022-11-01,1,0.22
2022-11-02,1,0.237
2022-11-03,1,0.236
2022-11-04,1,0.251
2022-11-05,1,0.239
2022-11-06,1,0.23
2022-11-07,1,0.233
2022-11-08,1,0.236
2022-11-09,1,0.227
2022-11-10,1,0.251
2022-11-11,1,0.262
2022-11-12,1,0.238
2022-11-13,1,0.264
2022-11-14,1,0.249
2022-11-15,1,0.245
2022-11-16,1,0.24
2022-11-17,1,0.245
2022-11-18,1,0.238
2022-11-19,1,0.263
2022-11-20,1,0.228
2022-11-21,1,0.25
2022-11-22,1,0.254
2022-11-23,1,0.236
2022-11-24,1,0.254
2022-11-25,1,0.239
2022-11-26,1,0.238
2022-11-27,1,0.237
2022-11-28,1,0.242
2022-11-29,1,0.284
2022-11-30,1,0.297
2022-12-01,1,0.267
2022-12-02,1,0.288
2022-12-03,1,0.275
2022-12-04,1,0.266
2022-12-05,1,0.296
2022-12-06,1,0.306
2022-12-07,1,0.288
2022-12-08,1,0.304
2022-12-09,1,0.279
2022-12-10,1,0.3
2022-12-11,1,0.308
2022-12-12,1,0.327
2022-12-13,1,0.317
2022-12-14,1,0.318
2022-12-15,1,0.286
2022-12-16,1,0.29
2022-12-17,1,0.266
2022-12-18,1,0.28
2022-12-19,1,0.269
2022-12-20,1,0.306
2022-12-21,1,0.29
2022-12-22,1,0.284
2022-12-23,1,0.295
2022-12-24,1,0.282
2022-12-25,1,0.305
2022-12-26,1,0.304
2022-12-27,1,0.295
2022-12-28,1,0.277
2022-12-29,1,0.256
2022-12-30,1,0.288
2022-12-31,1,0.289
2023-01-01,1,0.292
2023-01-02,1,0.281
2023-01-03,1,0.297
2023-01-04,1,0.322
2023-01-05,1,0.291
2023-01-06,1,0.269
2023-01-07,1,0.284
2023-01-08,1,0.278
2023-01-09,1,0.246
2023-01-10,1,0.251
2023-01-11,1,0.279
2023-01-12,1,0.302
2023-01-13,1,0.31
2023-01-14,1,0.308
2023-01-15,1,0.31
2023-01-16,1,0.286
2023-01-17,1,0.309
2023-01-18,1,0.287
2023-01-19,1,0.315
2023-01-20,1,0.293
2023-01-21,1,0.305
2023-01-22,1,0.272
2023-01-23,1,0.28
2023-01-24,1,0.317
2023-01-25,1,0.311
2023-01-26,1,0.282
2023-01-27,1,0.32
2023-01-28,1,0.284
2023-01-29,1,0.301
2023-01-30,1,0.294
2023-01-31,1,0.287
2023-02-01,1,0.319
2023-02-02,1,0.312
2023-02-03,1,0.29
2023-02-04,1,0.31
2023-02-05,1,0.284
2023-02-06,1,0.303
2023-02-07,1,0.304
2023-02-08,1,0.285
2023-02-09,1,0.31
2023-02-10,1,0.313
2023-02-11,1,0.3
2023-02-12,1,0.274
2023-02-13,1,0.305
2023-02-14,1,0.277
2023-02-15,1,0.288
2023-02-16,1,0.296
2023-02-17,1,0.259
2023-02-18,1,0.278
2023-02-19,1,0.271
2023-02-20,1,0.261
2023-02-21,1,0.287
2023-02-22,1,0.31
2023-02-23,1,0.313
2023-02-24,1,0.293
2023-02-25,1,0.29
2023-02-26,1,0.269
2023-02-27,1,0.32
2023-02-28,1,0.314
2023-03-01,1,0.292
2023-03-02,1,0.292
2023-03-03,1,0.251
2023-03-04,1,0.306
2023-03-05,1,0.3
2023-03-06,1,0.305
2023-03-07,1,0.303
2023-03-08,1,0.277
2023-03-09,1,0.267
2023-03-10,1,0.291
2023-03-11,1,0.291
2023-03-12,1,0.29
2023-03-13,1,0.278
2023-03-14,1,0.272
2023-03-15,1,0.268
2023-03-16,1,0.274
2023-03-17,1,0.292
2023-03-18,1,0.297
2023-03-19,1,0.327
2023-03-20,1,0.313
2023-03-21,1,0.29
2023-03-22,1,0.272
2023-03-23,1,0.283
2023-03-24,1,0.291
2023-03-25,1,0.271
2023-03-26,1,0.287
2023-03-27,1,0.273
2023-03-28,1,0.288
2023-03-29,1,0.293
2023-03-30,1,0.303
2023-03-31,1,0.311
2023-04-01,1,0.312
2023-04-02,1,0.287
2023-04-03,1,0.295
2023-04-04,1,0.282
2023-04-05,1,0.299
2023-04-06,1,0.287
2023-04-07,1,0.281
2023-04-08,1,0.282
2023-04-09,1,0.307
2023-04-10,1,0.308
2023-04-11,1,0.333
2023-04-12,1,0.309
2023-04-13,1,0.337
2023-04-14,1,0.324
2023-04-15,1,0.4
2023-04-16,1,0.345
2023-04-17,1,0.355
2023-04-18,1,0.359
2023-04-19,1,0.365
2023-04-20,1,0.394
2023-04-21,1,0.348
2023-04-22,1,0.395
2023-04-23,1,0.421
2023-04-24,1,0.429
2023-04-25,1,0.403
2023-04-26,1,0.405
2023-04-27,1,0.432
2023-04-28,1,0.433
2023-04-29,1,0.435
2023-04-30,1,0.356
2023-05-01,1,0.42
2023-05-02,1,0.431
2023-05-03,1,0.471
2023-05-04,1,0.429
2023-05-05,1,0.444
2023-05-06,1,0.47
2023-05-07,1,0.449
2023-05-08,1,0.502
2023-05-09,1,0.483
2023-05-10,1,0.55
2023-05-11,1,0.455
2023-05-12,1,0.462
2023-05-13,1,0.501
2023-05-14,1,0.471
2023-05-15,1,0.466
2023-05-16,1,0.449
2023-05-17,1,0.437
2023-05-18,1,0.446
2023-05-19,1,0.519
2023-05-20,1,0.471
2023-05-21,1,0.449
2023-05-22,1,0.447
2023-05-23,1,0.479
2023-05-24,1,0.438
2023-05-25,1,0.474
2023-05-26,1,0.415
2023-05-27,1,0.476
2023-05-28,1,0.515
2023-05-29,1,0.533
2023-05-30,1,0.519
2023-05-31,1,0.524
2023-06-01,1,0.469
2023-06-02,1,0.5
2023-06-03,1,0.56
2023-06-04,1,0.512
2023-06-05,1,0.526
2023-06-06,1,0.513
2023-06-07,1,0.513
2023-06-08,1,0.529
2023-06-09,1,0.521
2023-06-10,1,0.568
2023-06-11,1,0.551
2023-06-12,1,0.577
2023-06-13,1,0.514
2023-06-14,1,0.589
2023-06-15,1,0.558
2023-06-16,1,0.612
2023-06-17,1,0.561
2023-06-18,1,0.522
2023-06-19,1,0.603
2023-06-20,1,0.565
2023-06-21,1,0.509
2023-06-22,1,0.576
2023-06-23,1,0.563
2023-06-24,1,0.588
2023-06-25,1,0.458
2023-06-26,1,0.591
2023-06-27,1,0.546
2023-06-28,1,0.614
2023-06-29,1,0.512
2023-06-30,1,0.575
2023-07-01,1,0.571
2023-07-02,1,0.586
2023-07-03,1,0.575
2023-07-04,1,0.586
2023-07-05,1,0.586
2023-07-06,1,0.557
2023-07-07,1,0.623
2023-07-08,1,0.559
2023-07-09,1,0.62
2023-07-10,1,0.535
2023-07-11,1,0.58
2023-07-12,1,0.578
2023-07-13,1,0.58
2023-07-14,1,0.605
2023-07-15,1,0.568
2023-07-16,1,0.558
2023-07-17,1,0.562
2023-07-18,1,0.592
2023-07-19,1,0.527
2023-07-20,1,0.528
2023-07-21,1,0.499
2023-07-22,1,0.604
2023-07-23,1,0.513
2023-07-24,1,0.489
2023-07-25,1,0.514
2023-07-26,1,0.515
2023-07-27,1,0.565
2023-07-28,1,0.51
2023-07-29,1,0.524
2023-07-30,1,0.466
2023-07-31,1,0.512
2023-08-01,1,0.43
2023-08-02,1,0.457
2023-08-03,1,0.442
2023-08-04,1,0.456
2023-08-05,1,0.464
2023-08-06,1,0.415
2023-08-07,1,0.414
2023-08-08,1,0.439
2023-08-09,1,0.444
2023-08-10,1,0.454
2023-08-11,1,0.41
2023-08-12,1,0.384
2023-08-13,1,0.453
2023-08-14,1,0.426
2023-08-15,1,0.418
2023-08-16,1,0.463
2023-08-17,1,0.441
2023-08-18,1,0.407
2023-08-19,1,0.417
2023-08-20,1,0.41
2023-08-21,1,0.41
2023-08-22,1,0.393
2023-08-23,1,0.359
2023-08-24,1,0.372
2023-08-25,1,0.376
2023-08-26,1,0.382
2023-08-27,1,0.356
2023-08-28,1,0.375
2023-08-29,1,0.36
2023-08-30,1,0.349
2023-08-31,1,0.335
2023-09-01,1,0.361
2023-09-02,1,0.357
2023-09-03,1,0.359
2023-09-04,1,0.35
2023-09-05,1,0.347
2023-09-06,1,0.339
2023-09-07,1,0.3
2023-09-08,1,0.321
2023-09-09,1,0.298
2023-09-10,1,0.34
2023-09-11,1,0.314
2023-09-12,1,0.301
2023-09-13,1,0.266
2023-09-14,1,0.276
2023-09-15,1,0.278
2023-09-16,1,0.267
2023-09-17,1,0.272
2023-09-18,1,0.311
2023-09-19,1,0.272
2023-09-20,1,0.247
2023-09-21,1,0.305
2023-09-22,1,0.269
2023-09-23,1,0.316
2023-09-24,1,0.307
2023-09-25,1,0.292
2023-09-26,1,0.298
2023-09-27,1,0.274
2023-09-28,1,0.289
2023-09-29,1,0.295
2023-09-30,1,0.273
2023-10-01,1,0.277
2023-10-02,1,0.285
2023-10-03,1,0.297
2023-10-04,1,0.277
2023-10-05,1,0.275
2023-10-06,1,0.277
2023-10-07,1,0.294
2023-10-08,1,0.267
2023-10-09,1,0.271
2023-10-10,1,0.266
2023-10-11,1,0.27
2023-10-12,1,0.275
2023-10-13,1,0.285
2023-10-14,1,0.241
2023-10-15,1,0.278
2023-10-16,1,0.257
2023-10-17,1,0.276
2023-10-18,1,0.263
2023-10-19,1,0.259
2023-10-20,1,0.248
2023-10-21,1,0.256
2023-10-22,1,0.233
2023-10-23,1,0.224
2023-10-24,1,0.243
2023-10-25,1,0.216
2023-10-26,1,0.227
2023-10-27,1,0.22
2023-10-28,1,0.222
2023-10-29,1,0.228
2023-10-30,1,0.224
2023-10-31,1,0.227
2023-11-01,1,0.221
2023-11-02,1,0.206
2023-11-03,1,0.228
2023-11-04,1,0.226
2023-11-05,1,0.236
2023-11-06,1,0.219
2023-11-07,1,0.205
2023-11-08,1,0.211
2023-11-09,1,0.226
2023-11-10,1,0.219
2023-11-11,1,0.223
2023-11-12,1,0.216
2023-11-13,1,0.24
2023-11-14,1,0.237
2023-11-15,1,0.208
2023-11-16,1,0.228
2023-11-17,1,0.221
2023-11-18,1,0.218
2023-11-19,1,0.209
2023-11-20,1,0.236
2023-11-21,1,0.231
2023-11-22,1,0.202
2023-11-23,1,0.232
2023-11-24,1,0.217
2023-11-25,1,0.211
2023-11-26,1,0.206
2023-11-27,1,0.227
2023-11-28,1,0.221
2023-11-29,1,0.203
2023-11-30,1,0.204
2023-12-01,1,0.208
2023-12-02,1,0.213
2023-12-03,1,0.225
2023-12-04,1,0.223
2023-12-05,1,0.212
2023-12-06,1,0.201
2023-12-07,1,0.215
2023-12-08,1,0.24
2023-12-09,1,0.218
2023-12-10,1,0.23
2023-12-11,1,0.223
2023-12-12,1,0.254
2023-12-13,1,0.273
2023-12-14,1,0.244
2023-12-15,1,0.27
2023-12-16,1,0.266
2023-12-17,1,0.275
2023-12-18,1,0.26
2023-12-19,1,0.266
2023-12-20,1,0.264
2023-12-21,1,0.269
2023-12-22,1,0.252
2023-12-23,1,0.265
2023-12-24,1,0.273
2023-12-25,1,0.278
2023-12-26,1,0.269
2023-12-27,1,0.248
2023-12-28,1,0.244
2023-12-29,1,0.27
2023-12-30,1,0.251
2023-12-31,1,0.276
2024-01-01,1,0.296
2024-01-02,1,0.315
2024-01-03,1,0.332
2024-01-04,1,0.299
2024-01-05,1,0.298
2024-01-06,1,0.311
2024-01-07,1,0.312
2024-01-08,1,0.322
2024-01-09,1,0.299
2024-01-10,1,0.281
2024-01-11,1,0.286
2024-01-12,1,0.28
2024-01-13,1,0.301
2024-01-14,1,0.283
2024-01-15,1,0.309
2024-01-16,1,0.306
2024-01-17,1,0.298
2024-01-18,1,0.296
2024-01-19,1,0.293
2024-01-20,1,0.316
2024-01-21,1,0.313
2024-01-22,1,0.297
2024-01-23,1,0.288
2024-01-24,1,0.283
2024-01-25,1,0.305
2024-01-26,1,0.291
2024-01-27,1,0.308
2024-01-28,1,0.295
2024-01-29,1,0.313
2024-01-30,1,0.304
2024-01-31,1,0.276
2024-02-01,1,0.233
2024-02-02,1,0.26
2024-02-03,1,0.292
2024-02-04,1,0.233
2024-02-05,1,0.269
2024-02-06,1,0.264
2024-02-07,1,0.276
2024-02-08,1,0.257
2024-02-09,1,0.265
2024-02-10,1,0.266
2024-02-11,1,0.26
2024-02-12,1,0.223
2024-02-13,1,0.252
2024-02-14,1,0.229
2024-02-15,1,0.241
2024-02-16,1,0.27
2024-02-17,1,0.272
2024-02-18,1,0.254
2024-02-19,1,0.267
2024-02-20,1,0.239
2024-02-21,1,0.253
2024-02-22,1,0.267
2024-02-23,1,0.275
2024-02-24,1,0.267
2024-02-25,1,0.257
2024-02-26,1,0.27
2024-02-27,1,0.259
2024-02-28,1,0.262
2024-02-29,1,0.262
2024-03-01,1,0.251
2024-03-02,1,0.271
2024-03-03,1,0.248
2024-03-04,1,0.273
2024-03-05,1,0.247
2024-03-06,1,0.251
2024-03-07,1,0.224
2024-03-08,1,0.26
2024-03-09,1,0.265
2024-03-10,1,0.275
2024-03-11,1,0.282
2024-03-12,1,0.236
2024-03-13,1,0.268
2024-03-14,1,0.247
2024-03-15,1,0.253
2024-03-16,1,0.266
2024-03-17,1,0.247
2024-03-18,1,0.243
2024-03-19,1,0.259
2024-03-20,1,0.267
2024-03-21,1,0.261
2024-03-22,1,0.28
2024-03-23,1,0.273
2024-03-24,1,0.289
2024-03-25,1,0.283
2024-03-26,1,0.298
2024-03-27,1,0.258
2024-03-28,1,0.296
2024-03-29,1,0.286
2024-03-30,1,0.275
2024-03-31,1,0.295
2024-04-01,1,0.313
2024-04-02,1,0.316
2024-04-03,1,0.307
2024-04-04,1,0.283
2024-04-05,1,0.305
2024-04-06,1,0.308
2024-04-07,1,0.325
2024-04-08,1,0.311
2024-04-09,1,0.317
2024-04-10,1,0.309
2024-04-11,1,0.371
2024-04-12,1,0.359
2024-04-13,1,0.37
2024-04-14,1,0.362
2024-04-15,1,0.357
2024-04-16,1,0.341
2024-04-17,1,0.367
2024-04-18,1,0.375
2024-04-19,1,0.404
2024-04-20,1,0.402
2024-04-21,1,0.388
2024-04-22,1,0.355
2024-04-23,1,0.374
2024-04-24,1,0.355
2024-04-25,1,0.391
2024-04-26,1,0.36
2024-04-27,1,0.398
2024-04-28,1,0.453
2024-04-29,1,0.453
2024-04-30,1,0.407
2024-05-01,1,0.436
2024-05-02,1,0.462
2024-05-03,1,0.466
2024-05-04,1,0.425
2024-05-05,1,0.475
2024-05-06,1,0.46
2024-05-07,1,0.51
2024-05-08,1,0.475
2024-05-09,1,0.494
2024-05-10,1,0.489
2024-05-11,1,0.461
2024-05-12,1,0.434
2024-05-13,1,0.472
2024-05-14,1,0.491
2024-05-15,1,0.511
2024-05-16,1,0.512
2024-05-17,1,0.467
2024-05-18,1,0.473
2024-05-19,1,0.484
2024-05-20,1,0.485
2024-05-21,1,0.494
2024-05-22,1,0.491
2024-05-23,1,0.473
2024-05-24,1,0.497
2024-05-25,1,0.518
2024-05-26,1,0.514
2024-05-27,1,0.447
2024-05-28,1,0.457
2024-05-29,1,0.473
2024-05-30,1,0.482
2024-05-31,1,0.495
2024-06-01,1,0.472
2024-06-02,1,0.52
2024-06-03,1,0.457
2024-06-04,1,0.522
2024-06-05,1,0.525
2024-06-06,1,0.533
2024-06-07,1,0.44
2024-06-08,1,0.497
2024-06-09,1,0.527
2024-06-10,1,0.544
2024-06-11,1,0.54
2024-06-12,1,0.523
2024-06-13,1,0.636
2024-06-14,1,0.678
2024-06-15,1,0.657
2024-06-16,1,0.64
2024-06-17,1,0.678
2024-06-18,1,0.743
2024-06-19,1,0.703
2024-06-20,1,0.702
2024-06-21,1,0.708
2024-06-22,1,0.711
2024-06-23,1,0.7
2024-06-24,1,0.738
2024-06-25,1,0.836
2024-06-26,1,0.802
2024-06-27,1,0.86
2024-06-28,1,0.8
2024-06-29,1,0.771
2024-06-30,1,0.743
2024-07-01,1,0.766
2024-07-02,1,0.734
2024-07-03,1,0.859
2024-07-04,1,0.775
2024-07-05,1,0.804
2024-07-06,1,0.815
2024-07-07,1,0.818
2024-07-08,1,0.86
2024-07-09,1,0.757
2024-07-10,1,0.751
2024-07-11,1,0.76
2024-07-12,1,0.779
2024-07-13,1,0.705
2024-07-14,1,0.62
2024-07-15,1,0.602
2024-07-16,1,0.597
2024-07-17,1,0.625
2024-07-18,1,0.564
2024-07-19,1,0.536
2024-07-20,1,0.589
2024-07-21,1,0.615
2024-07-22,1,0.596
2024-07-23,1,0.572
2024-07-24,1,0.518
2024-07-25,1,0.462
2024-07-26,1,0.482
2024-07-27,1,0.537
2024-07-28,1,0.517
2024-07-29,1,0.466
2024-07-30,1,0.52
2024-07-31,1,0.457
2024-08-01,1,0.45
2024-08-02,1,0.5
2024-08-03,1,0.489
2024-08-04,1,0.441
2024-08-05,1,0.443
2024-08-06,1,0.432
2024-08-07,1,0.445
2024-08-08,1,0.463
2024-08-09,1,0.436
2024-08-10,1,0.417
2024-08-11,1,0.387
2024-08-12,1,0.425
2024-08-13,1,0.38
2024-08-14,1,0.402
2024-08-15,1,0.42
2024-08-16,1,0.412
2024-08-17,1,0.407
2024-08-18,1,0.399
2024-08-19,1,0.384
2024-08-20,1,0.382
2024-08-21,1,0.373
2024-08-22,1,0.375
2024-08-23,1,0.372
2024-08-24,1,0.36
2024-08-25,1,0.362
2024-08-26,1,0.351
2024-08-27,1,0.353
2024-08-28,1,0.358
2024-08-29,1,0.383
2024-08-30,1,0.354
2024-08-31,1,0.339
2024-09-01,1,0.358
2024-09-02,1,0.41
2024-09-03,1,0.389
2024-09-04,1,0.398
2024-09-05,1,0.391
2024-09-06,1,0.353
2024-09-07,1,0.381
2024-09-08,1,0.377
2024-09-09,1,0.379
2024-09-10,1,0.346
2024-09-11,1,0.376
2024-09-12,1,0.35
2024-09-13,1,0.38
2024-09-14,1,0.372
2024-09-15,1,0.328
2024-09-16,1,0.312
2024-09-17,1,0.343
2024-09-18,1,0.315
2024-09-19,1,0.344
2024-09-20,1,0.331
2024-09-21,1,0.297
2024-09-22,1,0.33
2024-09-23,1,0.317
2024-09-24,1,0.318
2024-09-25,1,0.322
2024-09-26,1,0.295
2024-09-27,1,0.306
2024-09-28,1,0.284
2024-09-29,1,0.282
2024-09-30,1,0.285
2024-10-01,1,0.26
2024-10-02,1,0.244
2024-10-03,1,0.266
2024-10-04,1,0.295
2024-10-05,1,0.271
2024-10-06,1,0.286
2024-10-07,1,0.262
2024-10-08,1,0.284
2024-10-09,1,0.291
2024-10-10,1,0.275
2024-10-11,1,0.294
2024-10-12,1,0.27
2024-10-13,1,0.277
2024-10-14,1,0.259
2024-10-15,1,0.276
2024-10-16,1,0.262
2024-10-17,1,0.259
2024-10-18,1,0.289
2024-10-19,1,0.275
2024-10-20,1,0.291
2024-10-21,1,0.302
2024-10-22,1,0.295
2024-10-23,1,0.264
2024-10-24,1,0.299
2024-10-25,1,0.269
2024-10-26,1,0.282
2024-10-27,1,0.284
2024-10-28,1,0.246
2024-10-29,1,0.285
2024-10-30,1,0.303
2024-10-31,1,0.29
2024-11-01,1,0.295
2024-11-02,1,0.275
2024-11-03,1,0.261
2024-11-04,1,0.248
2024-11-05,1,0.278
2024-11-06,1,0.243
2024-11-07,1,0.266
2024-11-08,1,0.239
2024-11-09,1,0.264
2024-11-10,1,0.257
2024-11-11,1,0.259
2024-11-12,1,0.272
2024-11-13,1,0.29
2024-11-14,1,0.27
2024-11-15,1,0.28
2024-11-16,1,0.285
2024-11-17,1,0.265
2024-11-18,1,0.27
