data,t_max,t_min,t_mean,precip_mm,humidade_perc,radiacao_w_m2
2023-11-30,11.5,2.2,6.8,0.0,42.4,72.9
2023-12-01,9.5,-0.1,4.7,0.0,47.3,50.0
2023-12-02,10.3,4.8,7.5,7.1,71.1,64.0
2023-12-03,9.2,-0.7,4.3,0.0,58.4,74.1
2023-12-04,12.9,-2.6,5.2,0.0,49.9,56.9
2023-12-05,10.7,-0.2,5.3,0.0,63.4,81.9
2023-12-06,14.4,-3.3,5.6,0.0,57.7,62.6
2023-12-07,10.5,2.1,6.3,12.8,80.1,50.0
2023-12-08,9.1,-3.6,2.8,0.0,71.4,50.0
2023-12-09,7.4,0.5,4.0,0.0,48.2,81.4
2023-12-10,6.8,-3.7,1.5,0.0,64.2,50.0
2023-12-11,7.2,-0.3,3.5,17.2,79.9,83.0
2023-12-12,10.9,3.6,7.2,4.6,76.7,91.6
2023-12-13,11.3,1.0,6.2,0.0,68.9,50.0
2023-12-14,7.1,-1.5,2.8,13.7,88.8,87.7
2023-12-15,12.0,0.1,6.1,1.8,70.5,114.9
2023-12-16,9.2,0.2,4.7,0.0,58.2,60.2
2023-12-17,10.4,1.1,5.8,0.0,62.8,70.1
2023-12-18,13.3,-2.6,5.4,0.0,57.3,82.9
2023-12-19,11.9,1.3,6.6,0.0,65.9,50.0
2023-12-20,9.5,-5.3,2.1,0.0,62.8,56.5
2023-12-21,8.3,-1.2,3.5,0.0,78.3,50.0
2023-12-22,5.7,-0.9,2.4,1.3,64.7,54.7
2023-12-23,8.6,1.3,4.9,0.0,58.8,65.3
2023-12-24,9.6,0.1,4.8,0.0,50.9,65.7
2023-12-25,8.0,-2.8,2.6,0.0,66.0,82.0
2023-12-26,9.7,-2.0,3.9,0.0,43.8,50.0
2023-12-27,10.2,0.4,5.3,0.0,63.5,50.0
2023-12-28,9.6,-0.2,4.7,2.1,73.7,106.9
2023-12-29,8.7,-1.2,3.8,0.0,52.7,50.0
2023-12-30,10.4,-0.9,4.7,0.0,45.5,56.2
2023-12-31,10.9,1.4,6.2,0.0,55.3,50.0
2024-01-01,7.9,-1.0,3.4,46.3,90.8,50.0
2024-01-02,12.9,-0.1,6.4,0.1,79.7,99.5
2024-01-03,9.9,4.4,7.1,0.0,66.3,50.0
2024-01-04,10.1,-2.8,3.7,0.0,76.6,50.0
2024-01-05,11.5,-3.6,4.0,0.0,62.6,50.0
2024-01-06,10.6,1.7,6.2,8.7,74.4,50.0
2024-01-07,12.1,-1.2,5.5,0.0,64.7,50.0
2024-01-08,10.8,-0.4,5.2,0.0,54.6,50.0
2024-01-09,9.0,-1.3,3.9,0.0,55.0,72.3
2024-01-10,11.0,-0.2,5.4,9.8,64.8,50.0
2024-01-11,8.0,3.5,5.8,0.0,69.3,81.7
2024-01-12,10.6,2.0,6.3,3.8,76.1,97.7
2024-01-13,10.4,2.2,6.3,23.2,81.8,79.9
2024-01-14,10.1,-2.4,3.9,0.0,49.6,50.8
2024-01-15,10.3,-1.8,4.3,0.0,64.4,62.3
2024-01-16,6.8,-5.1,0.9,0.0,52.4,50.0
2024-01-17,9.6,-1.0,4.3,0.0,58.6,55.8
2024-01-18,10.9,2.6,6.8,0.0,68.8,50.0
2024-01-19,11.1,1.8,6.5,0.0,67.9,82.5
2024-01-20,8.8,0.4,4.6,0.0,59.8,139.9
2024-01-21,13.5,0.9,7.2,0.0,42.3,78.8
2024-01-22,9.3,-0.4,4.4,0.0,89.9,50.0
2024-01-23,13.0,1.5,7.2,11.7,97.5,55.2
2024-01-24,12.0,2.7,7.3,0.0,67.2,70.9
2024-01-25,9.9,-2.0,4.0,0.0,52.5,71.1
2024-01-26,14.9,1.9,8.4,0.0,58.9,50.0
2024-01-27,9.0,3.3,6.1,0.0,54.6,78.4
2024-01-28,13.3,0.7,7.0,0.0,72.6,50.0
2024-01-29,13.6,3.0,8.3,0.0,62.6,50.0
2024-01-30,10.3,7.3,8.8,0.0,52.2,94.5
2024-01-31,14.6,1.6,8.1,0.0,55.3,50.0
2024-02-01,11.4,2.7,7.0,0.0,71.2,94.2
2024-02-02,12.5,0.5,6.5,0.0,76.0,50.0
2024-02-03,12.6,2.4,7.5,0.0,75.3,134.1
2024-02-04,11.9,3.1,7.5,4.0,87.6,59.5
2024-02-05,13.9,2.7,8.3,0.0,57.5,77.7
2024-02-06,14.0,0.4,7.2,0.2,47.6,95.9
2024-02-07,9.0,2.9,6.0,0.0,63.0,70.8
2024-02-08,15.2,5.6,10.4,0.0,60.0,93.7
2024-02-09,9.4,3.6,6.5,0.0,61.4,108.5
2024-02-10,14.9,4.8,9.9,0.0,60.5,121.8
2024-02-11,15.2,2.5,8.9,11.7,66.7,118.6
2024-02-12,10.9,4.6,7.8,0.0,65.6,91.5
2024-02-13,12.4,3.8,8.1,3.9,86.3,94.2
2024-02-14,11.2,1.5,6.3,0.0,66.8,171.0
2024-02-15,13.1,4.1,8.6,1.6,89.5,130.9
2024-02-16,13.0,1.6,7.3,16.7,86.0,76.8
2024-02-17,15.3,2.5,8.9,0.0,55.9,109.4
2024-02-18,16.5,4.3,10.4,0.0,59.3,98.4
2024-02-19,16.8,4.6,10.7,0.0,60.9,106.4
2024-02-20,13.0,1.8,7.4,0.0,61.1,75.7
2024-02-21,13.9,6.4,10.2,0.0,70.0,102.3
2024-02-22,11.1,5.6,8.3,0.0,66.4,171.2
2024-02-23,13.0,3.2,8.1,9.7,100.0,136.4
2024-02-24,16.7,1.7,9.2,0.0,82.1,50.0
2024-02-25,18.1,4.6,11.4,0.0,60.8,159.9
2024-02-26,12.6,4.1,8.4,0.0,30.0,158.3
2024-02-27,14.0,5.4,9.7,0.0,72.4,117.1
2024-02-28,15.3,4.6,10.0,0.0,54.6,151.7
2024-02-29,16.1,1.5,8.8,0.0,52.0,106.7
2024-03-01,14.0,4.9,9.5,0.0,56.0,120.7
2024-03-02,16.7,5.2,10.9,0.0,55.5,182.1
2024-03-03,15.0,7.2,11.1,0.0,66.1,131.3
2024-03-04,16.1,4.7,10.4,0.0,44.4,85.7
2024-03-05,17.4,9.6,13.5,0.0,49.2,142.3
2024-03-06,16.5,2.6,9.5,0.0,63.4,144.3
2024-03-07,15.7,9.2,12.5,0.0,66.2,185.0
2024-03-08,16.5,6.3,11.4,0.0,66.4,151.9
2024-03-09,16.8,8.6,12.7,0.0,52.1,141.3
2024-03-10,16.4,7.3,11.8,0.0,50.2,187.7
2024-03-11,16.7,9.5,13.1,0.5,74.9,162.5
2024-03-12,20.6,6.6,13.6,0.0,62.4,138.9
2024-03-13,18.7,5.4,12.1,0.0,74.9,198.5
2024-03-14,17.2,10.6,13.9,0.0,39.5,172.2
2024-03-15,19.3,7.7,13.5,0.0,57.8,169.0
2024-03-16,17.4,8.5,13.0,14.6,66.7,176.8
2024-03-17,20.6,10.7,15.7,0.0,43.5,141.8
2024-03-18,19.2,6.4,12.8,0.0,69.7,160.7
2024-03-19,18.4,9.8,14.1,0.0,65.4,179.2
2024-03-20,19.7,7.6,13.6,0.0,64.5,175.8
2024-03-21,15.8,8.7,12.2,21.3,89.2,222.4
2024-03-22,16.9,9.3,13.1,0.0,55.2,193.3
2024-03-23,16.9,6.3,11.6,0.0,55.7,215.0
2024-03-24,19.7,7.9,13.8,0.0,81.9,192.2
2024-03-25,23.1,12.3,17.7,0.0,57.5,226.2
2024-03-26,24.3,11.6,17.9,0.0,67.4,209.0
2024-03-27,21.3,9.9,15.6,0.0,60.1,200.0
2024-03-28,21.2,10.6,15.9,0.0,41.5,201.8
2024-03-29,16.7,9.7,13.2,0.0,39.6,176.2
2024-03-30,19.4,13.2,16.3,0.0,54.2,222.6
2024-03-31,19.1,10.3,14.7,0.0,70.6,208.8
2024-04-01,19.6,11.3,15.4,0.0,67.9,197.5
2024-04-02,20.7,13.3,17.0,0.0,69.1,248.3
2024-04-03,20.2,9.6,14.9,0.3,70.1,180.2
2024-04-04,17.4,14.5,15.9,0.0,76.2,207.6
2024-04-05,23.0,8.5,15.7,0.0,50.4,253.6
2024-04-06,19.5,14.9,17.2,0.0,62.1,234.8
2024-04-07,22.3,11.1,16.7,0.0,59.9,226.4
2024-04-08,26.2,11.5,18.9,4.6,78.3,237.9
2024-04-09,20.4,8.4,14.4,0.0,73.4,238.3
2024-04-10,17.3,11.5,14.4,0.0,52.9,190.0
2024-04-11,22.0,10.5,16.2,30.8,66.5,227.5
2024-04-12,24.9,11.5,18.2,0.0,60.2,288.9
2024-04-13,26.8,12.6,19.7,0.0,56.0,223.2
2024-04-14,20.6,14.9,17.8,0.0,93.8,235.9
2024-04-15,24.2,13.6,18.9,0.0,66.8,231.6
2024-04-16,22.4,14.0,18.2,0.0,55.9,247.7
2024-04-17,23.3,11.3,17.3,0.0,49.4,235.2
2024-04-18,29.0,11.9,20.4,13.8,61.2,269.7
2024-04-19,20.8,17.4,19.1,0.0,49.7,263.4
2024-04-20,24.5,12.5,18.5,0.0,61.1,283.1
2024-04-21,25.1,17.5,21.3,0.0,74.3,230.7
2024-04-22,26.5,13.8,20.1,0.0,71.2,254.4
2024-04-23,24.7,14.5,19.6,0.0,62.3,260.1
2024-04-24,25.2,16.8,21.0,0.0,56.8,282.9
2024-04-25,24.0,17.3,20.6,0.0,62.7,247.7
2024-04-26,25.5,14.7,20.1,0.0,54.8,301.2
2024-04-27,24.4,14.3,19.3,16.6,97.2,311.6
2024-04-28,26.5,15.1,20.8,0.0,58.1,248.5
2024-04-29,24.6,16.0,20.3,0.0,59.1,265.7
2024-04-30,26.3,17.3,21.8,0.0,37.8,266.6
2024-05-01,25.6,15.7,20.6,0.0,58.0,363.7
2024-05-02,28.0,17.0,22.5,0.0,68.4,273.9
2024-05-03,25.8,19.2,22.5,0.0,49.3,339.3
2024-05-04,22.5,16.8,19.7,0.0,52.5,253.0
2024-05-05,28.7,16.8,22.8,0.0,67.9,263.3
2024-05-06,24.5,13.3,18.9,0.0,45.2,274.4
2024-05-07,25.2,11.2,18.2,0.0,70.6,271.7
2024-05-08,25.4,17.4,21.4,0.0,54.7,290.9
2024-05-09,29.5,16.5,23.0,0.0,56.1,279.6
2024-05-10,22.6,15.8,19.2,0.0,48.8,278.2
2024-05-11,33.3,17.5,25.4,0.0,63.8,339.4
2024-05-12,29.2,17.0,23.1,0.0,84.6,343.2
2024-05-13,27.7,19.5,23.6,0.0,67.8,336.8
2024-05-14,27.2,17.5,22.4,0.0,51.4,325.8
2024-05-15,28.0,16.0,22.0,0.0,71.4,314.6
2024-05-16,28.6,19.5,24.1,0.0,56.8,298.6
2024-05-17,29.0,17.2,23.1,0.0,73.7,286.6
2024-05-18,28.9,18.8,23.9,0.0,68.1,327.7
2024-05-19,28.1,16.9,22.5,0.0,30.6,283.2
2024-05-20,27.6,16.7,22.2,0.0,50.0,290.2
2024-05-21,27.8,18.3,23.0,0.0,69.4,356.1
2024-05-22,27.8,18.2,23.0,0.0,61.5,380.0
2024-05-23,30.6,19.3,24.9,0.0,49.8,336.3
2024-05-24,29.6,17.9,23.7,0.0,53.7,359.1
2024-05-25,22.6,14.8,18.7,0.0,40.9,319.9
2024-05-26,29.9,17.7,23.8,0.0,59.1,288.5
2024-05-27,29.1,20.3,24.7,0.0,82.1,348.3
2024-05-28,28.7,18.2,23.4,0.0,68.0,348.3
2024-05-29,28.1,18.3,23.2,0.0,81.9,334.6
2024-05-30,31.2,20.9,26.0,0.0,68.8,326.4
2024-05-31,30.9,17.6,24.2,0.0,70.3,363.7
2024-06-01,27.5,16.0,21.7,0.0,79.7,306.3
2024-06-02,29.9,18.8,24.4,0.0,63.8,313.8
2024-06-03,27.3,18.2,22.7,0.0,58.1,307.8
2024-06-04,26.5,17.3,21.9,0.0,70.3,341.5
2024-06-05,28.1,19.0,23.5,0.0,74.5,307.3
2024-06-06,31.1,20.4,25.7,0.0,55.2,320.3
2024-06-07,31.4,19.4,25.4,0.0,52.8,320.6
2024-06-08,30.5,20.1,25.3,4.2,81.4,334.7
2024-06-09,31.0,23.2,27.1,0.0,68.3,298.7
2024-06-10,30.6,18.9,24.8,0.0,68.0,346.7
2024-06-11,28.4,20.2,24.3,0.0,45.8,382.2
2024-06-12,30.6,18.7,24.6,0.0,79.1,349.5
2024-06-13,31.3,18.0,24.7,21.1,73.6,392.3
2024-06-14,31.3,18.6,24.9,29.0,77.3,386.6
2024-06-15,32.2,18.9,25.5,0.0,51.0,370.5
2024-06-16,31.3,20.6,25.9,0.0,87.0,349.8
2024-06-17,30.6,24.6,27.6,0.0,62.4,348.7
2024-06-18,32.0,18.5,25.3,8.7,71.5,371.4
2024-06-19,29.9,19.1,24.5,0.0,68.6,337.0
2024-06-20,28.2,19.8,24.0,0.0,67.7,292.6
2024-06-21,29.6,20.7,25.2,0.0,58.1,364.1
2024-06-22,28.5,20.5,24.5,0.0,68.4,315.6
2024-06-23,28.6,22.6,25.6,0.0,51.7,320.9
2024-06-24,29.7,15.1,22.4,27.6,75.1,349.9
2024-06-25,28.4,15.2,21.8,0.0,39.9,347.1
2024-06-26,29.4,19.0,24.2,0.0,46.8,307.6
2024-06-27,26.2,22.2,24.2,0.0,78.1,355.0
2024-06-28,30.4,16.9,23.6,1.3,96.4,378.9
2024-06-29,30.0,14.0,22.0,0.0,60.7,316.0
2024-06-30,28.3,21.1,24.7,0.0,76.6,387.9
2024-07-01,31.3,20.5,25.9,0.0,58.4,302.7
2024-07-02,31.8,17.8,24.8,0.0,57.6,400.0
2024-07-03,26.7,18.0,22.3,0.0,60.6,336.7
2024-07-04,28.4,18.0,23.2,0.0,58.8,353.1
2024-07-05,28.4,20.1,24.2,0.0,57.8,291.6
2024-07-06,28.0,18.6,23.3,2.5,91.4,346.1
2024-07-07,31.5,20.8,26.2,0.0,61.5,354.4
2024-07-08,29.4,14.1,21.8,0.0,67.1,344.4
2024-07-09,29.2,18.1,23.6,0.0,70.3,329.6
2024-07-10,25.7,17.5,21.6,0.0,63.9,317.5
2024-07-11,31.0,19.2,25.1,0.0,50.3,379.2
2024-07-12,27.2,18.6,22.9,0.0,46.5,345.5
2024-07-13,29.7,21.2,25.5,0.0,61.5,390.1
2024-07-14,30.1,15.8,23.0,0.0,58.3,327.4
2024-07-15,32.2,19.6,25.9,0.0,60.9,329.3
2024-07-16,26.8,20.6,23.7,0.0,59.8,366.0
2024-07-17,23.3,23.1,23.2,0.0,85.8,292.0
2024-07-18,29.7,18.4,24.0,0.0,46.7,303.3
2024-07-19,32.9,19.9,26.4,0.0,40.1,371.7
2024-07-20,31.7,15.6,23.6,0.0,63.3,302.6
2024-07-21,29.5,14.3,21.9,0.0,56.2,282.2
2024-07-22,28.1,20.7,24.4,0.0,63.2,391.7
2024-07-23,30.6,19.0,24.8,0.0,65.8,292.7
2024-07-24,26.9,21.2,24.1,0.0,72.8,338.9
2024-07-25,29.8,16.1,22.9,0.0,44.9,334.2
2024-07-26,29.7,19.8,24.8,0.0,54.4,246.6
2024-07-27,30.8,22.4,26.6,0.0,64.3,321.6
2024-07-28,34.1,19.4,26.7,0.0,67.7,341.8
2024-07-29,29.2,19.0,24.1,0.0,81.9,337.6
2024-07-30,27.4,18.4,22.9,0.0,69.6,352.7
2024-07-31,28.2,15.1,21.7,0.0,59.4,312.5
2024-08-01,24.6,20.9,22.8,0.0,51.1,344.1
2024-08-02,26.7,16.9,21.8,0.0,54.4,300.5
2024-08-03,27.2,19.0,23.1,0.0,54.1,277.3
2024-08-04,26.8,14.7,20.8,0.0,66.6,279.1
2024-08-05,28.1,15.4,21.7,0.0,62.6,272.6
2024-08-06,26.0,20.5,23.3,0.0,46.8,345.1
2024-08-07,29.8,16.8,23.3,0.0,55.6,267.7
2024-08-08,27.4,20.3,23.9,0.0,68.8,319.6
2024-08-09,27.3,17.2,22.2,0.0,63.5,301.7
2024-08-10,26.5,13.5,20.0,0.0,65.7,304.8
2024-08-11,27.4,18.9,23.1,0.0,63.8,347.0
2024-08-12,28.6,15.8,22.2,0.0,76.3,291.1
2024-08-13,25.1,18.2,21.7,0.0,62.4,320.7
2024-08-14,25.4,16.7,21.1,3.6,76.1,301.6
2024-08-15,26.0,13.5,19.7,0.0,50.8,294.0
2024-08-16,23.7,16.8,20.3,0.0,62.5,365.6
2024-08-17,24.7,20.7,22.7,0.0,35.6,251.3
2024-08-18,25.2,17.2,21.2,0.0,58.2,331.2
2024-08-19,27.8,15.9,21.9,0.0,57.9,310.2
2024-08-20,26.4,18.0,22.2,0.0,46.4,274.1
2024-08-21,26.1,16.2,21.2,0.0,50.7,335.2
2024-08-22,27.3,16.0,21.7,0.0,68.1,228.8
2024-08-23,25.2,13.3,19.2,0.0,62.3,266.4
2024-08-24,26.1,15.8,21.0,0.0,61.0,243.7
2024-08-25,25.0,17.3,21.1,0.0,63.1,290.1
2024-08-26,25.6,13.4,19.5,9.9,80.9,242.1
2024-08-27,23.7,17.7,20.7,0.0,72.4,286.2
2024-08-28,19.9,14.5,17.2,0.0,61.2,265.4
2024-08-29,24.3,12.8,18.6,0.0,45.4,254.3
2024-08-30,27.3,16.4,21.8,0.0,76.3,278.1
2024-08-31,26.1,13.7,19.9,0.0,63.7,256.0
2024-09-01,26.0,15.6,20.8,18.3,74.1,229.1
2024-09-02,26.4,13.4,19.9,28.2,67.5,343.4
2024-09-03,24.0,13.7,18.8,0.0,64.0,242.4
2024-09-04,24.0,14.6,19.3,0.0,58.8,188.1
2024-09-05,22.2,14.1,18.2,0.0,75.7,226.9
2024-09-06,22.7,9.3,16.0,0.0,56.5,211.7
2024-09-07,24.4,10.9,17.6,0.0,51.6,272.1
2024-09-08,25.4,14.8,20.1,0.0,69.0,254.5
2024-09-09,22.5,12.6,17.6,0.6,89.3,254.3
2024-09-10,21.8,11.6,16.7,0.0,61.7,228.8
2024-09-11,22.5,9.8,16.1,0.0,66.8,229.0
2024-09-12,23.5,10.2,16.8,0.0,59.6,223.8
2024-09-13,19.3,8.1,13.7,0.0,62.3,229.9
2024-09-14,17.4,11.8,14.6,0.0,71.6,254.9
2024-09-15,20.7,10.6,15.7,0.0,66.3,237.4
2024-09-16,19.2,9.7,14.5,0.0,58.3,239.8
2024-09-17,20.5,11.3,15.9,0.0,73.5,237.2
2024-09-18,21.0,12.0,16.5,0.0,36.4,246.2
2024-09-19,20.2,15.3,17.8,0.0,80.5,225.7
2024-09-20,23.9,7.9,15.9,0.0,42.9,225.3
2024-09-21,21.5,13.1,17.3,0.0,53.7,247.6
2024-09-22,21.2,12.6,16.9,0.0,59.6,189.4
2024-09-23,21.7,8.9,15.3,0.0,58.5,181.1
2024-09-24,18.0,10.7,14.3,0.0,70.1,168.6
2024-09-25,22.2,9.2,15.7,0.0,49.4,207.1
2024-09-26,19.8,10.3,15.0,0.0,62.6,143.5
2024-09-27,21.1,12.8,16.9,0.0,54.2,210.3
2024-09-28,17.4,10.8,14.1,0.0,63.0,190.6
2024-09-29,16.3,10.4,13.4,0.0,59.4,225.4
2024-09-30,20.9,8.4,14.6,0.0,60.9,168.6
2024-10-01,19.8,6.1,13.0,0.0,54.5,180.1
2024-10-02,17.1,8.5,12.8,0.0,54.9,217.3
2024-10-03,17.0,11.1,14.1,48.4,82.9,222.5
2024-10-04,20.8,5.5,13.2,0.0,69.4,158.1
2024-10-05,16.0,6.3,11.2,0.0,54.0,181.4
2024-10-06,21.5,8.5,15.0,0.0,51.3,182.2
2024-10-07,16.3,6.1,11.2,0.0,66.1,182.1
2024-10-08,19.2,6.3,12.7,0.0,59.7,160.4
2024-10-09,17.1,6.9,12.0,0.0,68.3,204.2
2024-10-10,18.8,4.8,11.8,0.0,50.9,106.6
2024-10-11,16.3,5.4,10.9,0.0,62.2,148.2
2024-10-12,16.9,8.6,12.8,0.0,54.7,171.7
2024-10-13,17.1,4.4,10.8,0.0,52.3,169.5
2024-10-14,14.9,3.7,9.3,1.2,79.2,194.0
2024-10-15,18.2,5.5,11.8,0.0,53.6,186.9
2024-10-16,15.5,8.0,11.8,0.0,67.4,139.9
2024-10-17,15.9,6.0,11.0,0.0,57.1,185.1
2024-10-18,14.3,5.3,9.8,0.0,61.5,122.3
2024-10-19,11.0,6.2,8.6,28.2,81.6,169.2
2024-10-20,15.5,2.4,9.0,0.0,61.9,193.2
2024-10-21,20.6,6.8,13.7,0.0,59.8,173.0
2024-10-22,17.2,6.4,11.8,0.0,65.1,137.4
2024-10-23,15.4,4.6,10.0,0.0,52.0,122.0
2024-10-24,14.8,7.3,11.1,0.0,74.0,83.8
2024-10-25,15.2,2.9,9.1,0.0,57.6,136.7
2024-10-26,16.1,7.3,11.7,0.0,46.9,91.7
2024-10-27,12.5,5.2,8.8,0.0,61.9,99.1
2024-10-28,16.9,4.0,10.5,0.0,51.5,85.0
2024-10-29,16.0,4.5,10.3,0.0,66.7,104.7
2024-10-30,15.9,4.2,10.0,7.1,100.0,115.5
2024-10-31,15.2,6.7,10.9,0.0,52.1,122.4
2024-11-01,14.2,2.0,8.1,0.0,63.3,94.1
2024-11-02,15.3,2.5,8.9,0.0,42.4,142.1
2024-11-03,15.0,5.9,10.5,0.0,64.5,101.7
2024-11-04,13.0,2.5,7.8,0.0,51.1,82.3
2024-11-05,12.5,5.4,8.9,0.0,53.8,110.8
2024-11-06,13.7,6.9,10.3,4.8,69.0,160.9
2024-11-07,16.4,2.5,9.5,9.8,87.3,110.1
2024-11-08,10.7,4.6,7.7,0.0,70.1,87.3
2024-11-09,10.1,0.8,5.5,0.0,60.2,50.4
2024-11-10,13.3,4.5,8.9,0.0,51.4,87.8
2024-11-11,12.9,3.2,8.1,0.0,75.9,99.6
2024-11-12,13.1,3.7,8.4,9.2,72.5,79.2
2024-11-13,13.1,1.3,7.2,22.4,58.4,50.0
2024-11-14,12.0,-0.8,5.6,0.0,64.6,61.8
2024-11-15,15.4,3.4,9.4,0.0,49.0,129.3
2024-11-16,9.1,-1.9,3.6,0.0,69.9,127.0
2024-11-17,10.5,1.5,6.0,0.4,76.2,55.8
2024-11-18,11.8,3.9,7.9,0.0,66.0,101.0
2024-11-19,8.7,2.3,5.5,0.0,74.0,50.0
2024-11-20,11.5,5.7,8.6,6.3,67.9,119.9
2024-11-21,15.1,3.8,9.4,0.0,54.3,83.6
2024-11-22,11.7,0.3,6.0,3.2,79.2,103.3
2024-11-23,12.0,1.6,6.8,5.5,95.4,50.0
2024-11-24,8.9,1.4,5.2,0.0,53.4,92.4
2024-11-25,10.1,-1.8,4.2,0.0,54.1,70.5
2024-11-26,10.5,-0.6,5.0,0.0,64.8,95.0
2024-11-27,10.6,0.1,5.3,23.6,74.2,95.6
2024-11-28,13.7,-2.9,5.4,0.0,61.5,68.9
2024-11-29,12.2,1.1,6.7,25.5,64.5,50.0
2024-11-30,8.8,0.5,4.6,0.0,82.1,88.0
2024-12-01,11.4,-2.4,4.5,0.0,46.5,61.8
2024-12-02,11.8,1.6,6.7,0.0,56.8,50.0
2024-12-03,13.0,2.2,7.6,2.4,79.7,50.0
2024-12-04,13.9,1.2,7.5,0.0,79.1,50.0
2024-12-05,8.6,-0.0,4.3,5.8,66.8,50.0
2024-12-06,9.0,1.8,5.4,0.0,79.8,91.8
2024-12-07,8.0,1.9,4.9,0.0,67.6,63.2
2024-12-08,10.0,1.1,5.5,0.0,64.2,50.0
2024-12-09,11.4,-1.2,5.1,0.0,50.2,80.4
2024-12-10,12.3,0.9,6.6,0.0,65.7,50.0
2024-12-11,10.2,2.7,6.4,0.0,52.8,57.8
2024-12-12,9.6,-0.9,4.4,3.2,92.7,50.0
2024-12-13,10.5,4.4,7.5,0.0,50.3,77.0
2024-12-14,8.5,-0.8,3.8,3.2,78.9,50.0
2024-12-15,14.4,0.2,7.3,6.1,74.4,50.0
2024-12-16,6.9,-1.2,2.9,0.0,50.1,50.0
2024-12-17,10.5,0.6,5.5,12.7,87.4,50.0
2024-12-18,14.1,-3.4,5.4,0.0,65.4,87.7
2024-12-19,10.1,-1.0,4.5,25.6,92.1,50.0
2024-12-20,9.7,-2.1,3.8,0.0,42.2,50.0
2024-12-21,9.3,0.3,4.8,0.0,70.6,76.7
2024-12-22,9.7,2.0,5.8,0.0,85.1,82.4
2024-12-23,12.8,1.3,7.0,0.0,55.5,50.0
2024-12-24,5.6,-4.7,0.4,0.0,79.0,70.6
2024-12-25,13.1,4.1,8.6,18.3,77.4,50.0
2024-12-26,7.2,0.6,3.9,0.0,46.3,91.3
2024-12-27,9.5,-1.6,4.0,0.0,56.9,114.5
2024-12-28,9.1,0.3,4.7,11.3,90.5,65.7
2024-12-29,11.2,0.4,5.8,0.0,51.6,50.0
2024-12-30,6.8,-1.3,2.8,0.0,54.0,50.0
2024-12-31,11.0,0.4,5.7,0.0,65.9,69.0
